2664034,https://www.airbnb.com/rooms/2664034,2018-10-16,One bedroom appartment near Eilandje,"Conveniently located spacious and bright  one bedroom appt  with a vintage touch, in one of the quieter streets of the centre. After a one year break I decided to take up AirBnB again ;-)! Conveniently located spacious and bright  one bedroom appt  with a vintage touch. Small building in one of the quieter streets of the centre.  The 60m² appartment is located in a quiet side street of the art school. The small sixtiesstyle building has 4 units.  The 30m² hardwood floor living room is light and bright. The orientation to the south gives you sun most of the afternoon. The 12m² bedroom has a 2 person bed (140*200) and is located in the back of the building. Bathroom is light and bright as well equiped shower. Friends or couples who want be in the centre of it all for an affordable price should not hesitate and just book ;-). You have access to the entire appt. I'll be there at check-in to guide you through the appartment and try and give you some tips and tricks about the neighbourhood. ",$55.00
2682808,https://www.airbnb.com/rooms/2682808,2018-10-16,Cosy room in a charming house,"Private room for rent in a house in Berchem - Antwerp   The cosy room is on the second floor so you have a lot of privacy. The shared bathroom is on the first floor. Guests have a nice cosy and private room on the second floor.  The bathroom is on the second floor and is shared.  The kitchen is private area so not for use for guests. I will be happy to give you good advice on what to visit in Antwerp. I try to be there most of the time when I have guests but I still respect your privacy. All kind of info on Antwerp and a plan is available in the room. In less than a 10 minute walk you have different restaurants and also nice places for a great breakfast  in the morning. If you wanna go to the city center it takes 15 minutes by tram.    I wish you welcome in our fascinating city! I love my neighborhood because it is a very calm and quiet place just 15 munites away from the city center. It is also a multicultural neighborhood with  good vibes, especially in summer you can find everybody ",$33.00
2704808,https://www.airbnb.com/rooms/2704808,2018-10-16,cosy flat in Antwerp's Diamond Area,"Newly decorated flat near the Central station and the Antwerp City Park. It consists of a large living room, new bathroom and a newly installed kitchen equiped with refrigerator, microwave oven, coffee machine . . King size bed and office corner Cosy sunlit appartment on the first floor, in front op the  Antwerp City Parc. Suitable for two guests, if necessary a third bed can be provided. Guests will have access to the whole appartment The owner will be present at check in and at check out In the City Parc, which is in front, is a peaceful green spot in the middle of a busy town.  The old town and the river Schelde can easily been reach of foot, although public transport is also available at walking distance. On the ground floor of the building there is a tea room, a restaurant (also  take away), a sandwich bar and a night shop. Grocery stores and bakeries as well as a supermarket are at walking distance. public transport: bus and metropolitan stops at walking distance City bicycles ca",$49.00
2733422,https://www.airbnb.com/rooms/2733422,2018-10-16,Deluxe flat with FREE PARKING+WiFi,"This stunning flat has just been renovated and is ready to accomodate guests! FREE PARKING! Please also take a look at my other listings by viewing my full profile! Most other flats are situated in the same building, ideal for larger groups. Free parking in garage next to the flat during your stay is provided!  The apartment is situated in the vibrant heart of Antwerp. Right at the huge Cathedral and the big market place with lot's of fantastic restaurants, lounge-bars and shops. The apartment is located on the first floor of a small and quiet building at the 'Oude Koornmarkt'. It consists of a cosy seating area with a big comfy couch. This can also be transformed into an extra 2-personbed. A big flat screen TV with digital channels is available aswel as a blu-ray/dvd player, bluetooth-radio/cd installation and of course free fast internet (wifi). Further on you will find a fully equiped kitchen with electrical cooking fire, oven, a fridge, microwave, water cooker, toaster and a Nespre",$69.00
2762341,https://www.airbnb.com/rooms/2762341,2018-10-16,Comfortable studio downtown Antwerp,"Charming and cosy flat for 1 person (max. 2 ). Close to university (3 min walking), the Opera, Meir shopping area (5 min) and public transport (2 min), Central Station (10min). Special prices for long term rent. Conveniently located in downtown Antwerp. Fully furnished on parquet floor. Well equipped kitchen with all appliances (dishwasher, electric cooker, hood, oven, fridge and all cooking utensils). Bathroom with shower, washing machine. Price includes wireless internet and digital TV, heating, electricity, sheets and towels.",$60.00
2792584,https://www.airbnb.com/rooms/2792584,2018-10-16,Spacious room in quiet street,"Feel at home in our picturesque house! We're offering a large room that accomodates solo travelers, couples or 3 to 4 person groups. You'll be staying in a spacious, light and cosily decorated room in a house that's over a 100 years old. The guest room is on the ground floor, and is directly accessible from the entrance hall, hence offering plenty of privacy. You'll be sharing the rest of the house with me, my boyfriend Michiel and our cat Bruce. We love living here and we look forward to making you feel at home during your stay.  There's a wooden Breton two-person bed in the room, as well as a sofa bed that will be transformed into a two-person bed for the third / fourth guest. There's a small desk, a clothing rack and a bar cabinet from the seventies filled with tourist information about Antwerp. In decorating this room, we've tried to match the charm of the old house; and we hope our guests appreciate this charm! There's a separate toilet for guests, right next to the room. The bath",$40.00
2819412,https://www.airbnb.com/rooms/2819412,2018-10-16,"laterrebleue-'my house, your house'","Hello,  My name is Fatima and I am from Brazil. I've been living in Antwerp for 27 years. I love cooking, Quentin Tarantino movies and Caetano Veloso's music!  The house has two toilets and one shower for everyone to use. We have a large living where you can relax and watch tv.  The kitchen, bathroom and living room are all shared amongst the guests. There are 3 bedrooms that can accommodate either a single guest,two guests or four guests. If you are alone you will have the room to yourself. The bedrooms are either with two or three beds, if you're alone in the bnb you have a room to yourself, if we have a lot of bookings you will have to share the room. The house has two toilets and one shower for everyone. We have a living room where you can watch tv and relax. Kitchen, bathroom, livingroom are shared with us. When you arrive, i will tell you everything about the house and i will give you the keys. In the evening, i'm always available for questions and info. The house is 200 meters a",$35.00
2819790,https://www.airbnb.com/rooms/2819790,2018-10-16,Bohemian Stay with Bites & drinks! Till midnight!,"The Bohemian is a licensed Hostel . The Accommodation Offers you shared rooms or Private space  ( for groups) Only on requests. It comes along with a Shared Lounge and Terrace where we Offer you Food and Drinks at Student prices* * SPA &FRUITS always available for Free* *Not allowed to eat and drink in the rooms*   Public Transport 30 meters from the house Bus,tram,train,taxi *Parking space in the same street as the house. *15 minutes walk from the Central Station of Antwerp City. Grand Terrace half roofed that comes along with Loungy space and dining tables.  Open Kitchen that offers you breakfast, bites and drinks at Student prices. *Possibly to request for BBQ package €12,50pp). The Bohemian House is a Hostel based Concept with the possibility to rent your private space within the House. * Terrace and lounge are Shared* The Bohemian is a licensed Hostel and is allowed to send  guests home during their stay in case of misbehaving,intoxication, noise disturbance, voilence etc... * We ",$55.00
2820108,https://www.airbnb.com/rooms/2820108,2018-10-16,Bed in Antwerp City!,"Hostel Based Concept with possibility to rent private Space within the Hostel for Groups. *Bohemian Kitchen is open from ( Break-fast) till midnight and Offers you Bites and Drinks at the shared Terrace and lounge. (* at student prices!) *SPA & FRUITS always available for FREE*   * Not allowed to bring your ""Supermarket"" allong with you* * No eating and drinking in the rooms.* **Tram, bus,train,Taxi at Corner of the House 15 min walk CentraL)** Shared Lounge and Terrace, rooms are private or Shared depending on your request * Wifi available Shared Lounge and Terrace, rooms are private or Shared, depending on your request * Host will always be at your service when needed. A beautiful area in south-east Antwerp largely developed between 1894 and 1906 that features a high concentration of townhouses in Art Nouveau and other fin-de-siècle styles. Public transportation: 2 mins walk from Antwerpen Berchem station, tram stop and bus around the corner. 10 min. Tram ride  to the city center. 20",$29.00
2849637,https://www.airbnb.com/rooms/2849637,2018-10-16,Sunny appartement in BoHo,"I would like to invite you to stay at my beautifull, sunny appartement located just outside the city center. The appartement is made op of a large living/ dining room with open kitchen and a romantic little terras. There is a master bedroom with a double bed, a second smaller bedroom and obviously a WC and bathroom (with a bath!)  The perfect place from which to discover antwerp! The appartement is very spacious and very luminous. The entire appartement. A Tram stop is just outside the appartement, that will take you to Antwerp Center in a matter of minutes.",$70.00
2852264,https://www.airbnb.com/rooms/2852264,2018-10-16,Spacious flat downtown Antwerp,"Spacious apartment with 2 bedrooms, conveniently located downtown, close to Central Station, UA University and Meir shopping area. Fully furnished , large windows, parquet floor. Special prices for long term rent. Well equiped kitchen with all appliances (dishwasher, electric cooker, hood, oven, fridge and all cooking utensils). Bathroom with shower, washing & drying machine. Price includes wireless internet and digital TV, heating, electricity, sheets and towels. Conveniently located in downtown Antwerp - close to shops & bus, tram, train",$87.00
2863748,https://www.airbnb.com/rooms/2863748,2018-10-16,"Cosy, comfortable apartment for 2 ","This full complete apartment is located near the Expo, the Ring, Tram, Bus, Historic Center, Meir Shopping, Resto, Bars, Supermarket ... The apartment has a living room / lounge, kitchen with dining area, bathroom with bath / shower, 1 bedroom with extra large bed! The living room has a sofa bed, a TV and a kitchen with dining table for 4 people.  The bedroom has a comfortable large bed for 2 persons.  The bed is made upon arrival with clean sheets and clean towels are also available.  The kitchen is fully equipped (fridge, freezer, oven / microwave, Nespresso machine, toaster). There is coffee, tea and water.  The bathroom has a tub / shower, sink and toilet. Nearby the supermarket there's a Wassalon for your laundry Wifi and cable TV are available I'll welcome you on arrival and show you around the place. I'm not there during your stay, but you can call or text me if you have any problem or question. The place is located in the quarter ""Tentoonstelling"" with nearby the Singel and Exp",$59.00
2902274,https://www.airbnb.com/rooms/2902274,2018-10-16,Upcycled apartment in trendy Zuid district,"This the perfect place for expats or people staying for a longer period in Antwerp. The studio flat is located at the trendy Zuid (South), a currently fashionable area of Antwerp. It's close to three museums, numerous commercial art galleries, cafes and restaurants. Up-market shops add to the attractions of the area. Its location is near the newly built Palace of Justice, the ""Butterfly Palace"", as it is nicknamed, which is considered one of the architectural highlights of Belgium in the 21st century. It is made mainly out of glass (a metaphor of justice that is transparent to citizens) and steel. It is built to the standards of energy conservation and environmental sustainability.   This concept of sustainability is perpetuated in the concept of upcycled furnishing of our appartment in Edward Pecherstraat. Upcycling is the process of converting waste materials or useless products into new materials or products of better quality or for better environmental value. This trendy interior d",$75.00
2957381,https://www.airbnb.com/rooms/2957381,2018-10-16,Charming apartment in old city center,"Charming apartment in the old city center. Less than 5 min walk to Schelde river, Cathedral, many touristic spots and main shopping area.  The place is good for couples, solo adventurers, and business travelers.",$65.00
3025379,https://www.airbnb.com/rooms/3025379,2018-10-16,#NAME?,"SUNNY JOY offers you an individual resting place in vivid Antwerp, where you can take a breath and relax or plan your next trip. The interior and the objects were designed by the owners, two architects who love to travel. +++ May your dreams last longer than your nights +++  We offer you a full equipped house with 2 PRIVATE TERRACES AND PLUNCHPOOL. The house contains livingroom, kitchen, diningspace, 3 bedrooms, bathroom, separate toilet, private roof terrace and common garden and pool with the owner. We can host 6 adults. 2 people per bedroom.  stay in the individual bedroom and 2 people with a comfortable double bed. A babybed (and other necessities for kids, chair, buggy, toys, ...) can be provided.  At arrival there's a WELCOME PACKAGE (bread, tea, coffee, fruit, jam, eggs, oil, herbs, toiletpaper, kitchentowels, ...) that gets you started. The kitchen is fully equipped : fridge, freezer, oven, microwave, dishwasher, coffeemaker, etc.  Within walking distance you can find: - Centra",$140.00
3048594,https://www.airbnb.com/rooms/3048594,2018-10-16,Unique huge loft with private pool and big garden.,"A spacious, quiet and modern loft on 3 levels with big sunny garden and swimming pool in a renovated 19th century neo-renaissance building. 10 minutes from the historic city center! Bright triplex loft near Antwerp city centre. Welcome to our unique historical home: our loft is a 250 sq mrs renovated old notary house, where the traditional architecture is perfectly blended in with modernist elements and comfort. A peaceful oasis in the city, the rooms are bright and large, and all look out on our garden with swimming pool. We have 2 living rooms on different levels, bordering our spacious and fully equipped kitchen. Our 3 bedrooms have a separate bathroom, toilet and private terrace, all very quiet, facing away from the street. The fourth bedroom is on a half-open mezzanine, which you can close off with curtains. Our nice cat will sometimes pass through the apartment to go outside, he's very independent and uses his own little door to go in and out . Guests have full and private access",$275.00
3065963,https://www.airbnb.com/rooms/3065963,2018-10-16,Charming apartment in old city center,"Charming apartment in the old city center. Less than 5 min walk to Schelde river, Cathedral, many touristic spots and main shopping area.  The place is good for couples, solo adventurers, and business travelers.",$59.00
3197919,https://www.airbnb.com/rooms/3197919,2018-10-16,"100 years old ""master mansion"".    ","Master mansion in a quiet street in the centre of town. Living space: (Phone number hidden by Airbnb) terras pointing south. All comfort. 1 floor: bathroom; living- dining room, kitchen + terras. 2 floor: 4 bedrooms 3 floor: polyvalente room 100 m2. Large open en clear spaces. 1 floor: living room, dining room, kitchen, bathroom - 150 m2 + terras 100 m2, facing south. 2 floor: 3 bedrooms + ""office"" 2/3 floor: bathroom 3 floor: polyvalent room with double bed 100m2. Guests have access to the whole house except ground floor. Ground floor houses a advertising agency. No interaction with guests, as the owners are on holiday. House is situated on 10 minutes walk from centre of town. Restaurants, bars & shops in the immediate vicinity. Central town park 5 minutes walk. Quiet street, terras direction south; whole day sun. Public transport within 3 minutes walk. Central railway station and bus terminus 15 minutes walk. Friendly neighbors.  Shops, bakery, dairy, butcher's shop, newspaper stand ",$230.00
3202647,https://www.airbnb.com/rooms/3202647,2018-10-16,Penthouse +Terrace @CentralStation,"Our quiet and fully equipped apartment, with large and sunny rooftop terrace, is located at the top floor of a static 'Bel Etage' house. Centrally located in the unique and Jewish and Diamond quarter, you have  easy access to train, tram, bus, bike. The flat is located in the rooftop of a static bel etage house, with both a large and quiet exterior terrace and a cosy interior.  The open space is centered around a custom-made 8m bookshelf which reaches to the ceiling. The apartment is decorated with souvenirs from travels from places off the beaten track, such as Afghanistan and Central African countries. As the private flat is fully furnished and equipped, the space is ideal for longer stays stays as well. Guests are welcome to use the whole flat, as well as the large terrace. Just make sure not to be too loud when on the terrace in the evening, so our neighbours are just happy. The flat is located in the very city center with easy and quick access to any part in town. The internationa",$66.00
3203133,https://www.airbnb.com/rooms/3203133,2018-10-16,Cosy flat in trendy neighbourhood,"Sunny and light appartment in 'Zurenborg', a charming neighbourhood which is well known for its bars, restaurants and its Art Nouveau architecture. 10min walk from Central Station. Public transport and city bikes only few meters from door.  ",$70.00
3207291,https://www.airbnb.com/rooms/3207291,2018-10-16,Central Penthouse - 35 m² terrace,"Nicely furnished and fully equipped penthouse steps away from the City Park  The 80 m²  duplex penthouse features on the 7th floor a spacious and bright living room, a fully equipped kitchen and a separate toilet. There is digital TV, DVD player, radio and Wi-Fi. On the 8th floor, you will find the bedroom with a double bed and a bathroom with shower/bath.   Up to 2 extra guests can stay and sleep on the sofa bed in the living room. Please note that the bathroom is only accessible through the bedroom.  For those planning a longer stay, there is a washing machine, dry-tumble and iron board. The amazing 35m² roof-top terrace overlooks Antwerp. It is the ideal spot to enjoy the sun in the heart of the city or for those who want, to have a barbecue in all privacy. Guests will be welcomed by me upon arrival to hand over the keys. In case you have questions, you can always contact me. I work and live nearby.  For your convenience I speak Dutch, English, Spanish, Russian, French and German. A",$87.00
3228916,https://www.airbnb.com/rooms/3228916,2018-10-16,Trendy flat @ Antwerp hotspot WI-FI,"This flat has just been renovated and decorated. It is now ready to host guests in the heart of Antwerp city!  Please also take a look at my other listings by viewing my full profile! I have several flats in the same building. Perfect for larger groups. The apartment is located on the third floor of a small and quiet building at the next to the Groenplaats. It consists of a cosy seating area with a big comfy couch. This can also be transformed into an extra 2-personbed. Flatscreen 3D tv is available aswel as a blu-ray player, bluetooth-radio/cd speaker box and of course free fast internet (wifi). Further on you will find a well equipped kitchen with electrical cooking fire, a fridge, microwave oven, water cooker and a Nespresso coffee machine. There is also tea! Next to the kitchen is the bedroom. It has a king-sized bed and lot's of storage room. Ensuite you will find the bathroom with bath and shower, toilet and washing sink. Clean sheets and towels are provided for you! Feel free to",$59.00
3268690,https://www.airbnb.com/rooms/3268690,2018-10-16,Light appartement in South Antwerp,"Our big and light appartement with two bedrooms (one double bed, one babyroom) and two balcony's is located in the South of Antwerp, close to the Museum of fine Arts, lots of bars and restaurants and only a 5 min ride with the tram from the historical centre.Perfect for a couple, with or without baby Our appartement is very sunny, cosy and we love plants! everything Mostly we are there to welcome you! Quiet neighborhood! You can park your car for free at the gedemte zuiderdokken!",$133.00
3318122,https://www.airbnb.com/rooms/3318122,2018-10-16,Cosy and Quirky Attic Studio Flat,"A quirky and cosy flat in the attic of our city home.  Suitable for one person.  Loads of character with wooden floors.  Fabulous location.  It is up a lot of stairs, though, so not suitable for wheelchairs. We are interested in longer-term bookings (1 week or more). The space is cosy and characterful. It is a small, private flat at the top of our house.  There is a bedroom, a kitchenette, and a bathroom, fully furnished. This is a private space, so all amenities are for the guests only. We live in the house and so will be present when there are guests. The neighbourhood is a great location.  It's central, and everything is walkable.  It's also close to the central train station. It couldn't be more convenient! We are near a major tram stop.  The train station is a 15 minute walk away. This may be rented in combination with our other listing (for 2 people).  If rented for long term (1 month, for example) we would ask for a deposit.  ",$35.00
3318330,https://www.airbnb.com/rooms/3318330,2018-10-16,Modern flat @ Antwerp hotspot!WI-FI,"This stunning flat is now ready to accomodate guests. Please also take a look at my other listings by viewing my full profile! Most other flats are situated in the same building, ideal for larger groups. This apartment is situated in the vibrant heart of Antwerp at the huge Cathedral and the big market place with lot's of great restaurants, lounge-bars and shops. This flat is located in the same building as my other flats you can see on my profile.  The apartment is located on the third floor of a small and quiet building at the 'Oude Koornmarkt'. It consists of a cosy seating area with a big comfy couch. This can also be transformed into an extra 2-personbed. A big flat screen TV is available aswel as a blu-ray player, bluetooth-radio/cd installation, digital tv and of course free fast internet (wifi). Further on you will find a well equipped kitchen with electrical cooking fire, oven, a fridge, microwave, water cooker, toaster and a Nespresso coffee machine. There is also tea! Next t",$65.00
3467654,https://www.airbnb.com/rooms/3467654,2018-10-16,"Spacious, bright room with sitting and dining area","The house is located in a quiet neighbourhood near the city centre You will have a private studio at your disposal. Shops and restaurants in the immediate vicinity. City centre 1 km by foot. Close to city centre.  Open duplex studio with lot's of daylight. 55m2 You will have a private duplex studio with kitchen, sitting and dining area  on first level. Sleeping area + shower room on second level. You will not have a private entrance. The studio is on the second floor of our house. The stairway is common. Since bedroom area and bathroom are under the roof people above 1,90m will have limited comfort. (see pictures)",$75.00
3502416,https://www.airbnb.com/rooms/3502416,2018-10-16,Room with private Bathroom,"I live right in the middle of Antwerp City. Very accessable with public transport. Private bathroom with shower. It's on the third floor of my house. I do have dogs but they only stay downstairs. €90 per day, €250 per week or €700 per month.",$90.00
3506131,https://www.airbnb.com/rooms/3506131,2018-10-16,Stylish flat @ Antwerp Hotspot+Wifi,"This fantastic flat has just been renovated and decorated and is now ready to hosts guests! This flat is located in the center of Antwerp on the Franklin Rooseveltplaats, very close to the Central Station and most Antwerp highlights. The flat consists of a bedroom with a comfy double bed. Next you'll find the bathroom with bath, shower, toilet and washing sink.  Further on there is the well-equipped kitchen with electrical cooking fire, Nespresso coffee machine, a microwave, water cooker, fridge and washing sink.  In the living area you can relax in the big couch which can also be transformed into an extra 2 person bed! This ways it's very easy to host 4 persons in the flat. Further on a 3D tele has been installed and some movies are provided. Aswel as a bluetooth speaker box so you can listen to your own music play lists. Of course Free Wifi is provided! Fresh sheets and towels are also provided for guests! The flat is located on the 6th storey on the frontside of the building. From h",$59.00
3518676,https://www.airbnb.com/rooms/3518676,2018-10-16,Charmant appartement op toplocatie!,"Wilt u ook graag eens slapen onder oude stenen gewelven op een toplocatie in Antwerpen? Ons appartement is 80m2, gelegen op de begane grond en een souterrain. Het heeft een moderne en knusse uitstraling en is van alle gemakken voorzien. In ons appartement slaap je in alle rust onder prachtige oude gewelven. Van 1 t/m 5 personen beschikbaar. Gasten hebben veel privacy. Het appartement is gelegen op 150 m van de Grote markt en de Scheldekaaien. Het is een gezellige straat en waar je culinair kunt genieten van verschillende restaurantjes. Tussen de historische panden en galerieën, is er voor de kinderen een klein speeltuintje dat zich midden in de straat bevindt. Vanuit het appartement is het ongeveer 10 minuten lopen naar het trendy Zuid met zijn eigenzinnige winkeltjes, vintagezaakjes en hippe uitgaansgelegenheden. Ook loop je vanuit de Zirkstraat in korte tijd naar de winkelstraten, historische monumenten en vele cafeetjes en terrassen waar je kunt genieten van het Bourgondische Vlaams",$88.00
3540493,https://www.airbnb.com/rooms/3540493,2018-10-16,Antwerp City Studio,"Comfortable apartment with the great city view,  5 min. walk from Antwerp Central Station. Easy access to major attractions by walking distance/ bus/ tram and metro. Surrounded by international restaurants, supermarkets. Private Studio Apartment on the 6th floor with elevator. Located at the back of the building, the apartment is very quiet with city view, 1 real bed (new bed frame from mid Sep. 2014) and 1 sofa bed. Well equipped kitchen,TV with DVD collections (no cable TV), free light weight WIFI. 1-3 people are comfortably fit the space. Entire apartment will be yours. A Lift is available in the building. This is a non-smoking studio apartment. Contact me by email or cell phone, I will try to reply any questions asap. Please feel free to contact me with any inquiries. Walking distance to top attractions such as Antwerp Zoo, Aquatopia, Diamond Museum, Central Station and China Town. Good location for foodie. You can experience international gourmet kitchen ranging from local Belgian",$51.00
3609370,https://www.airbnb.com/rooms/3609370,2018-10-16,Cosy room in perfectly located loft,"We offer a bright and recently renovated double room in the apartment we live in (located in an old mansion near the river). The roof top terrace is perfect to unwind after a day of shopping or to pre-drink before you go out in the hip South district Our duplex apartment is recently renovated. It is located on the 3rd and 4th floor of an old mansion. The 3rd floor consists of an open kitchen, a living room, a bathroom with bath, a dining room and your private double bedroom. On the 4th floor there is a wonderful rooftop terrace and our bedroom. This floor is still partially under construction, but already able to be used. We also live in the apartment, but as a guest, you have access to every room, including our rooftop terrace. We offer you a private bedroom and a shared bathroom. Neal (my boyfriend) and I started renting out our appartment while we were travelling and had some wonderful airbnb experiences. Therefore we decided to rent out our second double bedroom after we came back.",$49.00
3669833,https://www.airbnb.com/rooms/3669833,2018-10-16,Cosy room close to city center,"In the heart of Antwer, in the one of most vibrant areas, 5 min walk to Public transport city bicicles, cafes, restaurant's, bar's, clubs, art and cuture.  I am renting out a cozy room, 25m2 fully furnished for 1-2 persons. You will share the 3.5 rooms apartment with me so if you're looking for an uncomplicated accommodation, this is the right place. You will share the whole flat including the kitchen, bathroom,",$32.00
3711139,https://www.airbnb.com/rooms/3711139,2018-10-16,Vintage Antwerp Apartment - 1 month,"**The apartment is ONLY for rent for a full month (or 1.5 month) as I'm leaving for holidays for 1 month! :) ** Perfect apartment for a couple. About 2km from the Antwerp Central Station. Easy accessible with city bikes, or the tram at 300m.     **The apartment is ONLY for rent for the complete duration of august 4th until september 12th. €450 in total**  The entire apartment is yours for the taking. Bedsheets, towels, shampoo, tea, a waterboiler, a bathtub,.. everything a normal house has, i have! (Can't list it all..) If you like I can even give you my bike AND my citybike-pass.  I'll only be present before and after your stay. My dearest mommy will keep track if there's anything you need.  Cheap parking at €3 per day. Park and bars around the corner. Supermarket at 500m. I'll draw you a citymap :) About 2km from the Antwerp Central Station. Easy accessible with city bikes, or the tram at 300m. I love music; so there's lots of vinyl. Although I just broke my vinylplayer. Handymans ar",$40.00
3806718,https://www.airbnb.com/rooms/3806718,2018-10-16,Cosy penthouse with big terrace,"Beautiful 2 bedroom apartment in the centre of the city! Big roof deck terrace of 40m2. Close to the station, old town centre and city park. Tram stop right in front of our door or a 10min stroll to the heart of the city.",$110.00
3839634,https://www.airbnb.com/rooms/3839634,2018-10-16,"Charming Romantic Room, For a Good Cause","We've turned one floor of our home into an Airbnb to support good causes. Currently, we are raising money for Doctors without Borders.  Description: The bedroom is charming and filled with character.  You will have private use of a beautiful, spacious bathroom.  The location can't be beat, as you are close to public transport and within walking distance of everything. The space is lovely, and we would like to share it.  You are close to everything you could want: restaurants, bars, culture, transport... Important to know:  there is NOT a shower, only a bathtub. It's meant for 1-2 people. An entire 1st floor of a row house.  The bathroom is private, includes bath (not shower).  There is a hairdryer for guest use. We live in the house, so we will be present during your stay.  We are happy to answer questions, make recommendations, etc.  If you would like to go out to a restaurant on Fri/Sat nights, we recommend you look ahead or ask, and we can reserve.  Otherwise, you might be disappoin",$60.00
3857702,https://www.airbnb.com/rooms/3857702,2018-10-16,Historical House Old Citycenter,"Emperors48 is founded and run by art photographer Bart Michielsen.You are very welcome to stay in my, renovated apartments with 2 double bedrooms, bathroom, living room, kitchen and terrace, there's free wifi , computer and TV in heart of Antwerp I'm in the heart of the historical center , you have public transport very close around the corner , there are cycles to rent across the house but almost everything is in walking distance including shopping street and downtown MEIR, mueseums art and sight seeing. the second floor, living area, kitchen, terrace and third floor, 2 bedrooms + bathroom . occupation of 2 guests is only 1 bedroom , if you want both a seperate bedroom you have to make a reservation for 3 persons as much as they want  it's in the heart of Antwerp historical center and also very quite in the evenings. because it is not a main traffic street 7 min. walk from central station Antwerp Central and public transportation around the corner our place is close to the museum, sho",$180.00
3889129,https://www.airbnb.com/rooms/3889129,2018-10-16,Spacious and very luminous flat,"Hi There, I'm subletting my room in a +/- 105 sqm. flat.  Flat has two bedrooms. Meaning you'd be sharing the flat with a flatmate (30 year old guy). You'll will find everything you need in the flat ( ",$50.00
3894091,https://www.airbnb.com/rooms/3894091,2018-10-16,Cosy and bright apartment for 2,"Our fully equipped apartment is perfect located next to the charming Zurenborg and close to city centre. It's a bright and cosy place surrounded by groceries, coffee bars and lovely squares. ",$65.00
3915726,https://www.airbnb.com/rooms/3915726,2018-10-16,Cosy room: Bikes incl.+free parking,"Perfect for exploring Antwerp! Bikes are available, public transport very near + Free parkinspot! Besides, you have your own tv/living room + we have a small garden! We are mum and daughter living together. Any questions? Ask!",$27.00
3969576,https://www.airbnb.com/rooms/3969576,2018-10-16,Privé kamer te huur,"Gezellige ruimte voor 1  of 2 personen.  Als je een bucketshower oké vind ben je welkom ;-)  It's a nice, quite private room 1 or 2 persons( if you don't mind a ""Bucketshower"", you're welcome) extra person = 25 € extra JackieJ Het is een speciale plek hier ;-) de Roma is vlakbij De plaats is gemakkelijk berijkbaar vanuit het station 25 min te voet of 7 min met tram 24, stop Roma dan naar de appelstraat, dan de eerst links: Godtstraat en dan eerst rechts: de beukenstraat 60 Als je een bucketshower ok vind ben je welkom ;-) er is een kat ""Spirit"", hij mag niet in de kamer",$27.00
4017995,https://www.airbnb.com/rooms/4017995,2018-10-16,Studio Daring Indigo,"Beautiful 19th century town house.   1 King Size double bed. Kitchenette with fridge and hob Separate bathroom with rain shower Free WiFi Flatscreen TV Courtesy coffee and tea, breakfast: €5/person Arrival between 15h and 20h.  1 night possible*, weekend 2 nights min. Excl. city tax: €2,25/person/night  * For stays of one night: cleaning fee of € 12 Smoke free, no pets Studio Daring Indigo (21m2) is quiet and comfortable. In the gardens behind you you can hear the birds singing. :-) Equipped with a lovely King Size bed with night tables. Bathroom with walk-in rain shower, double wash basin and toilet. Dining table with 2 chairs. Kitchenette with 1-pit induction hob, fridge, sink, hot water cooker. Everything is provided to make coffee and tea. Clothes hangers on wall at bed and at the door of the room. Hanging cabinet with 2 shelves. Luggage carrier. Hotelsafe. Flat screen TV 78x50cm. Small breakfast in the room on request at € 5 per person, consisting of bread, muesli, butter, jam, ch",$75.00
4030176,https://www.airbnb.com/rooms/4030176,2018-10-16,terrace studio in old Post office Park Spoor Noord,"Your place close to the center with separate entrance, full kitchen, bathroom & your private terrace. Because I'm travelling next three months my friend will be managing the airbnb and we'll have to limit to weekends or longer periods. zeer rustige ruimte van ca. 29m² voor twee personen met groot privé terras van ca. 18m² Centraal gelegen op 15 minuten te voet of 5 minuten te fiets van de kathedraal - alles bij de hand... lakens en handdoeken zijn voorzien  weekendarrangementen :  vr & za of za & zo : 125€  vraag een voorstel als je meer dan 1 nacht blijft er zijn geen sleutels maar een cijfercode systeem zodat je met maar 1 code langs de twee veiligheidsdeuren en in je studio bent... laat aankomen is dus geen probleem indien gewenst, vullen we de ijskast alvast met wat je wenst zoals ontbijt, hapjes of drank.  In onze buurt vind je een scala aan gay bars zoals Random en Boots (150m) Velvet (500m) Strange (750m) Hessenhuis (Phone number hidden by Airbnb) m) Red & Blue (Phone number hid",$75.00
4032738,https://www.airbnb.com/rooms/4032738,2018-10-16,"Leuk dak appartement, 2 slaapkamers","aankomst te bespreken Dakterras, 2 aparte slaapkamers, aparte keuken, aparte toilet, badkamer met ligbad, Wifi aanwezig. aankomst uur bespreekbaar vertrek ten laatste 11u aankomst uur te bespreken vertrek ten laatste 11u ",$58.00
